2025-08-22 11:09:58 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:09:58 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:09:58 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:09:58 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:09:58 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:09:58 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:09:58 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:09:58 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:09:58 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:09:58 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:09:58 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:09:58 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:09:58 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:09:58 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:09:59 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:09:59 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:09:59 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:09:59 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:09:59 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:09:59 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:09:59 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:09:59 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:09:59 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:09:59 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:09:59 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:09:59 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:00 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:00 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:00 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:00 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:00 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:00 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:00 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:00 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:00 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:00 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:00 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:00 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:01 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:01 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:01 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:01 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:01 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:01 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:01 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:01 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:01 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:02 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:02 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:02 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:02 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:02 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:02 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:02 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:03 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:03 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:03 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:04 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:04 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:05 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:06 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:06 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
2025-08-22 11:10:06 | INFO | assembly_info_utils | fetch_wb_assembly_task_info | Получили статус запроса 200
